contract_id,shared_address_flag,extracted_companies,extracted_locations
EU_9b67b6df17a6eb4b186b466a1e69f018825ab3945f316cbc99ac1b817480fe38_1,0,"['Irish Rail', 'IE', 'Iarnród Éireann', 'Wabtec', 'Commission for Railway Regulation']",[]
IE_7fc136294b3c768947d51f9d80ae4bd064ffa839802b250b810221f64dbb96f8_1,0,[],[]
EU_2b7a489bebb9fe9754a9491b6dd4e68f65d43151bd78d1426605ec341d8cfce0_1,1,['RSA'],"['Dublin', 'Ireland']"
IE_bb5e2b35215969c0e2c18a45f2e17729fafc5f67d9380733a9d822736ce65643_1,1,"['Dublin City Council', 'Traveller Accommodation Units', 'Traveller Accommodation Programme', 'Fingal County Council']","['Dún Laoghaire-Rathdown County Council', 'South Dublin']"
IE_d74a18af751a1390aaf530fae65790e0598f5bf288d9d21662dbd382d95c6b9f_1,1,"['Swift Network Partners', 'The Central Bank', 'SWIFT']","['Dublin', 'Santry']"
EU_25a6cc9a5c4c04e4f204f5db27eef058236cad30e05a3822a280095c90cb51f0_1,0,[],[]
IE_d69e515e2c5fdb594489410144d4bad19f1dc9be9009b34e7807529a0a264a3d_1,0,"['TCD', 'FW', 'The University of Dublin', 'Works', 'Trinity College Dublin', 'ITT']",[]
EU_e907cfac8c6816e2571b54974c808b912bbbaf41a84d17810a736443e612c12f_1,0,"['Kildare County Council', 'Mallon Technology', 'Geographical Information Systems', 'Azimap']",[]
IE_398b3d93c6b05ff40671b051c699ed87f10f35a2e96273b988a761559d944e32_1,1,"['IAA', 'Irish Aviation Authority']","['New Market-', 'Ireland', 'Ballygirreen', 'County Clare']"
IE_2578bcbde51b4a9572d0e9bf0973969620448144d62f37f04248c5fe75596292_1,1,['the EU Commission'],['Ireland']
IE_9d3aa4c0532a0e4ac06b42836a11b3886f038556a080e8fb5e0e1062fb0c8956_1,0,[],[]
IE_1fe02df0d392321ced228f8522f2eec33532ea5bbd09ffec4179ed9f36c4f6ec_1,0,[],['N.S. Carlow']
EU_6b1851aef965209ed6891b00b654451b01afa30aedaca510c46dddf0bbfe54d1_1,0,"['Trinity College Dublin', 'the Trinity Business School']",[]
IE_096fc7880b35114197a9fa96f64ed1c038ca6b90e233110e1ffb58faa38d2256_1,1,[],['Adamstown Strategic Development Zone']
IE_a7306eeadaec9673205434693f1f60fc76b19018cb4866465b6d8284ab391367_1,0,[],[]
IE_bf67f9afb827158dbc309fe5020165626b43a2f7dcc21808438983d0823583e9_1,0,['daa'],[]
IE_d6cabee4ae6d0848f77d25e5377ce26167ada5b3b1dadd3eab64a2de6c8781a0_1,0,[],[]
IE_33f8e0c0adcfc06b2b73406f2fa7efaf0a94c6fe30480ea331f0de3cceeec2f7_1,0,[],[]
EU_ad4086c95d5d0655459a9ae9733b88f085940f7fed4229d7eb00683abceba534_1,0,[],[]
IE_47e3df0211bb47074fdc8e7effcd58673a4150b2bca4b71ef65166ec6ba6cf49_1,0,[],[]
IE_bbf2e45e25cf34b869aa462c52cb249e96ff065489d348afe6ef1d74ec39da07_1,1,['the Marine Institute'],"['Wexford Harbour', 'Co. Galway', 'Clew Bay Co.', 'Rinville', 'Oranmore']"
EU_09ba171e591005e93348f8143e759bfcf2eaaeca00b70d37744fdc11f4e8e964_1,1,[],"['Co. Fermanagh', 'Northern Ireland']"
IE_fc0630a26b594828a899f9f6811cb85d0dbbd72703a0ff87f4195c75ca70ffcd_1,0,[],[]
EU_8466a3533641fb4622ee93e668d8fdb6bb6b48b9327d0f5cda34e532fab9df86_1,0,[],[]
EU_af9d2faa53c1049f679300963e4cd082cda2791ea0ab7aa945e56485f82278c3_1,0,"['the School of Chemical Sciences', 'DCU']",[]
EU_3fca99d04fb1a2b9dd510e3c0f20c5d9e391407a414c3d573068666bde277543_1,0,[],[]
EU_9bd76aa3d73502bdc3c37996cb624586e2c21f33d0804f8be36a235e92c5754c_1,0,[],[]
IE_bfbec5a6d1c352114f4ff0a2704593486cc7b59ed8dfec968dfd34fc89b2f620_1,0,['The Contracting Authority'],[]
EU_0623d0420a43ca8b030dc65c2df68afc9f1827f150eb6f54c2e3ffa6a0f5924f_1,1,['Fáilte Ireland'],['Dublin']
EU_f48237b086eeb4b6b013a56e23f47a353e162a93c53180f926a6998b60f10dcf_1,0,[],[]
IE_57c3486ac96851b89443684ec4c99ef425140c23cac6d7b72e2e4ad4ac3bb0b9_1,1,[],['Ireland']
IE_2c0fc1e8228921f5f131378b5ea761f3230f2ed07f945ab4600ee96da7e70a81_1,0,[],[]
IE_11e4321a44574b629b7072e53ffc07583363f003dea7f285b18058da0f13ba65_1,0,"['the Student Assistance Fund', 'NUI Galway', 'The Career Development Centre', 'Student Services', 'Target Connect', 'the Career Development Centre']",[]
IE_168d8560636deafeecbb0f97af5b9bae010f4613e792b81e860079581b127b8f_1,1,['Galway County Council'],['Kinvara']
IE_540ba5e9da57e5232c2e6282475abb28c8c20cf2da73a1f20a032d3f1587238a_1,0,"['Dublin City University', 'DCU', 'NICB', 'Molecular Therapeutics for Cancer Ireland', 'the National Institute for Cellular Biotechnology']",[]
IE_865302b43541bf88bf994fec9a82cf1b09c4fa1639e9c074e596f2609d82a9d9_1,0,"['The ICOS Skillnet', 'The ICOS Skillnet Project']",[]
IE_e3639e567fe38e886fc79920386811ea24214f5d8b8bd67918f0d2e60f252211_1,1,"['CDW Limited', 'The National Treasury Management Agency', 'NTMA']",['LONDON']
EU_47c2b8dea43285705cc16b03089e5ddc77efb9552ed576fd1d898315e080e2a2_1,0,['GRETB'],[]
EU_456fe2a4985b5cfd2f28f2d9d7615e89c3872ff0503317a8bc11a9fb56064bb2_1,1,['Health Literacy Survey'],['Ireland']
IE_9dfb09f0c62ce6ee789ac52bf1daa7560c0528ed739c20062a4ef8eede4345f0_1,0,"['a Multi-Channel Customer Contact Centre', 'Fingal County Council', 'Skype for Business']",[]
EU_3717fadabc4fbe41399046b1124726b01d876cdebe7ecd9e95b4e12a10f11ab7_1,0,"['GSF', 'LPG', 'CRU']",[]
IE_e3dde0408ebfb932a31531d4a495a54911123ddbc3b5cc921da9cb13e1c2c87f_1,0,[],[]
IE_6adaf75d4588c3f05584b18b0a74b433a07fef9b44d5910e9e4e0e094e5f48aa_1,1,"['The Contracting Authority', 'the “Contracting Authority”', 'LEO']",['Dublin']
IE_52e67c6235b03c8f9bc5956aed42261f93fa110e859dbe08ed5735a7ac3c791f_1,0,['Inland Fisheries Ireland'],[]
IE_ed26fd2e45d7881573826096dfff54cc678d3b59139280ee1b03e27dfbf8bb2d_1,0,['NUI Galway'],[]
EU_4e80fee4e5b46fc4fc35fbcc10ed5cfd368a009d19d9682a5dfaef365d403bcb_1,0,['Maynooth University'],[]
EU_0948308184dd35625450ddf690baf5aa176cb949053812d8cee1c011c94b70a0_1,0,"['SEAI', 'the Support Scheme for Renewable Heat', 'Government', 'The Support Scheme for Renewable Heat']",[]
IE_57b4fa6b25626bddee20fd108abe7995a80527649dddfa06eccf48df4c4113c2_1,1,"['National University of Ireland', 'the Disability Services']",['Galway']
EU_229200bac98955a85e78150cd6066e9c08165149584a0515df7394233e92e512_1,1,['HSE'],"['Westmeath', 'Offaly', 'Laois', 'Longford']"
EU_b552068367490266a34e17e49b5cf1c95388b154cfc4f604bb7fce3a819e34c4_1,0,"['Coillte CGA.Coillte', 'Suppliers', 'Forestry', 'Coillte']",[]
EU_a22a682f8315dda42efe5e5e1198b46e80981bb724d84ebd24e4b4c5611f4507_1,0,"['The Criminal Assets Bureau', 'CAB']",[]
IE_b212ef4430f86345fe6dfb31c340bd9775f5a11220c51f018e72dc78de73316f_1,0,"['The Board of Management of Gaelscoil an Ghoirt Álainn', 'Gaelscoil an Ghoirt Álainn']",[]
IE_809c65eb6abb6f9216bd772ca07ba0783765d6ea49b8e10b7f7574d3e46ac486_1,0,['Cavan County Council'],[]
IE_15fd460584ef62f59866b795a0502823e6cd23123f8898f60c417d79d7331340_1,0,[],[]
IE_ba44bff9a93586df91c5cea07bd8bf7a9e32f233878bcbb308d82750705f9f8c_1,1,"['Longford and Westmeath Education & Training Board', 'LWETB']","['Westmeath', 'Longford', 'Mullingar', 'Athlone']"
IE_cd673921420f445e3c96e76393be5bda5fbd83718435b1361aaa61cf081691da_1,0,"['Cavan County Council', 'Longford County Council']",[]
IE_48e4dda539adad045c9db85f3bfc6fe879e8f7f0391f8c38eef2e16b5c1e60f7_1,0,[],[]
IE_6f80390839663c320da614872ff6d68aa94fc2429f94dc7d0166cba96902f748_1,0,"['Commission', 'the CRPD Committee’s Guidelines on treaty', 'IHREC', 'State']",[]
IE_387d8d3c4cf34cd5470a919f38b6e5cd822c8122b5fe4e2857af29f9e3b27028_1,0,[],[]
IE_249b2ad23d46466d8e9001af7e675fab84b951fae76b89af51272bc80b4d4d03_1,1,"['Local Enterprise Office', 'LEO']",['Dublin City']
IE_9005d99089a1124fcf9360cd8009b6daa8cdbc66269063bdcc39776d9eda57fa_1,1,[],"['Laois', 'Dublin Kildare']"
IE_3171ce7c11874b106aa760236098591bb0482815c6aac978db746c4d8dc7218d_1,1,[],"['Ballynahown', 'Westmeath']"
IE_03b8aa42ac2029b476e8c8fb9448e729cc2808f541b39d0b3eabdd17e160238e_1,1,['Design Consultancy and Project Management Services'],"['Demesne', 'Castlerea']"
IE_11d08c28543e9078ae2d30d39a06cb2723aa00da167de4aefed243864215e312_1,0,[],[]
IE_48d13ca17c09b16584d7c4e663ceee24838f06bdc2399df162b97af70525930d_1,0,"['the ‘Sligo PO', 'the Sligo National Roads Project Office', 'the Sligo PO']",[]
IE_ef4143ad50b4082bba30ece3ee8ce12eb2bb78a56ae7e6f4f9525df1edf605a7_1,0,[],[]
IE_f5468ce8b302b74f424705e617b29578fd6d9561c70ce1e75fc9199c43e03673_1,0,[],[]
IE_2044693679684bbdad63175b069a42c7f9c2b644c8f1e41eeed91549b501141e_1,1,"['WWETB', 'NZEB Training Centre', 'Waterford', 'Wexford Education & Training Board']","['Europe', 'Enniscorthy', 'Waterford']"
IE_9f79990851f9cb5cc43c090e8cc26437be63ad8dfe19674b75b4efbc4210b5a7_1,0,"['Fleet Management Company', 'FMC', 'Ervia']",[]
IE_3a56480327728e6bd39640706abd5ba3b0a274bb53b9aff72b3dbb4883d1e382_1,0,"['Gerry Arthur Stand- Roof', 'Gerry Arthur Stand-']",[]
IE_3785c052ff79f9ef3035f7ea38c25a1cf2a02123eca02d5e3482b3b82fe62dbc_1,1,[],['Co. Donegal']
IE_c4d559f475e4c8246f689da533ce582a34062e587dea25327e287bb7302913aa_1,1,['Victoria University Hospital'],"['Cork', 'Ireland']"
IE_c0278789790657fe7fd2e715d4827c5d99f7ede66db2c6ea4d503255074d9f3e_1,1,"['GKinetic Energy Ltd.', 'DesignPro Renewables Ltd.', 'Company', 'EU']","['Co. Limerick', 'Ireland', 'Co. Clare Ireland']"
IE_e6c2a8b164b027ef9b9024f73556112a7b3de41fe0c504905547a51897d40e11_1,0,"['SEAI', 'the Support Scheme for Renewable Heat', 'Government', 'The Support Scheme for Renewable Heat']",[]
IE_500a31c2fa81be09dfba85ae7257d88f7514a7752584a1d5ee0a42b9e6d1995c_1,0,['the Athlone Flood Alleviation Scheme'],[]
IE_3492827b6e523e0740b81fe3f25824f91dbfe86d20b8a84d859bbdc21dc11ad6_1,1,[],['Kilkenny County Council']
IE_445006ad8ce9d71b34a3d5bb4af954eccee7b1e2e34aea64e31bf4ec1a2d4c9d_1,0,[],[]
IE_2d2373bc0c66d53445a4b9ccf9a53ef32827ace4258d8962e58aee6eb7a837b5_1,0,"['St. Vincent’s University Hospital', ""St. Vincent's University Hospital""]",[]
IE_b1f15a816c329278d7188b9071a5da56e2fe737678189558470c368b26daccc9_1,0,['National School'],[]
IE_a6f34eb026fd38ee0e9a0ac8d1d2459a2d6f0762f4da1af42d3b1ef2aa580807_1,0,"['the Initial Study', 'The Initial Study']",[]
IE_5886fa7f5e977a2b378fdf9adeaf48c14cdcb387594fc6643715a398827a27b0_1,1,[],"['Derrinumera', 'Newport', 'Ballina']"
IE_8acd94908142c7b8b7067925fee2c3a5d0c221831df0ca2ea59119eb41a744e8_1,1,[],"['County Kerry', 'Gortamullin', 'Kenmare Town']"
IE_c11222bac97387414e9fe86ff30763d78bf6ba03e4d94c5aa1a6a93dc4e9abf4_1,0,[],[]
IE_b2f356821651d85c0a92f0ce27cf6e105426a69546cf9f674c92db3eeaf77109_1,1,['Gallery Churchill Letterkenny Co.'],['Donegal']
IE_eb24887d5c5bc45f9cfaf5d511042f78c99b23895dfcd1b4d015c99599a7a983_1,0,['NMBI'],[]
IE_b08a56066bba86f08ab926633fe47ad915ee10e225d65a027b86f9784ea06396_1,0,[],[]
IE_1a2db976f1b458a674c336fc59fc7956d032613aa64b3529d60df4a4aae38143_1,1,['the Contracting Authority'],['Co. Galway']
IE_c2fb5c371848657dd254a3fdd8d11d8e62b5ff9e27f64021c1dc3eb9c1d7aa2d_1,0,[],[]
IE_dfac8dce47fadae683435713409e85f70cf6dc517fc7a548fe0b241e250216a7_1,0,[],[]
IE_3baa0d0f5cf02ae14f70bde324c28d9d2cc9ff1060ceda01d9a6a64157fdf40c_1,1,"[""St. Peter's College""]","['Dunboyne', 'Co. Meath']"
IE_1ba392f5cced99e7e2d30eaebf7090fa67beb306cb256c893f2b5167ad68607c_1,0,"['Horse Racing Ireland', 'HRI']",[]
IE_75a6ae485a60ebf091f5e297801cf0f2eb607d99977dab0c93b30b8b0e99d6d3_1,1,[],"['Limerick', 'Moyross']"
IE_1c4dc293d31b932c1ed0b6539b212527f9128ddcef99297d65c6533a3596309b_1,1,"['Waterford City & County Council', 'Kilkenny County Council', 'Carlow County Council', 'Wexford County Council', 'Tipperary County Council', 'Housing First']","['the South East', 'the South East Region']"
IE_b2bdd266c17dec37f0b29a7587a4d11d66bf59c03198fe13baac85eb7ffec963_1,1,['Business Process Management'],['Laois County Council']
IE_eb4878c241ec5325a29efc766b58269c874d279c8bd5363d4eb259356b542ef5_1,0,['Vacant Local Authority'],['Inishowen North']
IE_d69b54ae522fe536a28bc109dfd12ac44e0fa5d383b35a653eb2eedcad84a46a_1,0,[],[]
IE_f26e5307cf30aa6360720b191eb993a4bea01af666465483f5aea78a2becfdf4_1,0,[],[]
IE_7de49c8e0921617675ca20482bd8a666dcb9fbebd5ec193967c7b8d25aedc65f_1,1,"['RFT', 'Hydromectric Technician Services']",['South East']
IE_1f7c7cb83d1ba17b33f277547333f4121f3388c8a6195cfcc4c3f6da31a8e11c_1,1,"['Kildare County Council', 'County']","['Kildare Town', 'County', 'Kildare', 'the Sam Maguire']"
IE_c1e406b249a4fbe35f5fdd7b48cdec77f4edfcea0af06963b3a61ae7eb92e6f5_1,0,['Dublin Bus'],[]
IE_d31bc68a0158495c0c0e16d95812d75aac9113faae0944e011839caae1ba3283_1,0,['Leopardstown Golf Centre'],[]
IE_bf658d92e0a019517669fad6c9628def34c970ac2f57d6912e8973ddf6325ea6_1,0,"['Citrix', 'Citrix Software', 'Dublin City Council', 'the Information Systems (IS) Department', 'VMware', 'Safenet', 'Farm', 'DCC']",[]
IE_5bc1224a55c0db73023af7e16489b2392698b9d7e4ecfbaa0f47d66c13859474_1,0,[],[]
IE_8456de2f7ad828f1188e66c2ef29f93205a0ac171d933b74ee1b97fb2b894f19_1,1,[],['Wexford']
IE_77fb6cabcc28c1031d3a34b29d49167c04c6244932627a4440fe0e002f8ba548_1,0,['The Office of Government Procurement'],[]
IE_02c8e1e196f95f043988ca771dbfa40692d290d62043c6a33cefcaf6cf60b5e2_1,0,"['The Irish Greyhound Board', 'Bord na gCon']",[]
IE_abca18f9d79b83ad1570306b798147f59963d460ba21714ab214b037d1037efb_1,0,[],[]
IE_ca5ac5a12e768d6b4175c6dda8a08cb133059e0adc50cf97e83ac209f89bf2fb_1,0,['HSE'],[]
IE_1042e7fdc540c2afa8eaca887520c89a028e7c775742ee9e8b6d339a699cba6e_1,0,"['Microfinance Ireland', 'the Contracting Authority']",[]
IE_71b2f31f40dae601a9678f8a9fbade6d1ab1e973c229aaa7e477fc8bb079224d_1,0,[],[]
IE_abe5bcd6a75b7cc9bdb4ab67dc4c87b4001b0ea286529451202397f8e3caa6c2_1,1,"[""Clare County Council's"", 'Textile Recycling Limited']","['Clondalkin', 'Dublin', 'Ashfield']"
IE_21569e2ce7486dbe172cdc19a555561ad10348a5bec73e7fd29529e19d00afa3_1,0,['Enterprise Ireland'],[]
IE_37f2bbf080a1114118c95d704be38196a359b97ce96b02b2d99c0ebd42ea6d2d_1,0,['Inland Fisheries Ireland'],[]
IE_539c307d015226995c63e26edd2360ab1b96c0808bff82b4c4da73344228d0ca_1,1,[],"['Co Leitrim', 'Aughamore']"
IE_166c94a89119525ed0256cbe6e68f3a4bcef11db16cf624edec501aec3f2e626_1,1,"['Gaeltacht', 'The National Parks and Wildlife Service', 'the Department of Culture Heritage', 'NPWS']","['Shore Island', 'Ireland']"
IE_d5842a11a104d988e46ad38f827e80242ee4d8b5cb69a8b803a3b815355ee03b_1,0,[],[]
IE_175427109a24218cd8e41c8f5addb5715018755cddc395b82525dc3a93c4743f_1,1,[],"['the North Leitrim Area', 'Manorhamilton Municipal District', 'Regional', 'Leitrim County Council']"
IE_71beea8b5be53293a62db28c107230a23d5abb009cc2a4c4da915645b1d7daf3_1,0,['National School'],[]
IE_160a063dcc83ae648ed7d1a9db7f80635bdc3de7b395830764e27a34ea3cf5ee_1,0,"['Commission', 'the HR department', 'CRU']",[]
IE_f9d76c2488e55fc5420bc15746883f9a3efc0b20717412c7ff22932a59ff0718_1,0,"['Tenderers', '2RN']",[]
IE_3bc39e3a957c304f9791f950681d472f5c364a53a3d8cd3b7f51984f1c930f2a_1,1,[],"['Derrinturn', 'Castledermot', 'Athgarvan', 'Co. Kildare']"
IE_820599c8d2c2455af07654e1f9f8e06b329544f9e9932f3d65772ba6fce8b672_1,1,"['Irish Water’s', 'The Contracting Entity']","['Dublin', 'Newtown']"
IE_7d41616c973772e0ddb072580819cd127d8e97e1515ca9c00a2d67957a3981f7_1,1,[],['Athlone']
IE_dfc615cb2dcd40ca637f3f079f42f9cbf254b6d00123dd0e3f2f43dab231bb57_1,0,"['The National Treasury Management Agency', 'NTMA']",[]
IE_0935e44601833ceb191db7fddc24361b950bda5ff61c2cf5dbeea89c842fe6cd_1,0,['Convent House Day Care & Resource Centre'],[]
IE_75e2f2cdaf2daa5cbb9aa8b241d8454ae335601e84277e895f7ef7a723db05ba_1,1,[],['Limerick']
IE_bd9c9affa65eccc5253a889b6977eb4a2190f3075c7825949778b5c01271d25b_1,0,"['NUI', 'National University of Ireland']",[]
IE_b541c9a6afbee356d45c9c01d2a29058cfe1c29c640b6dca65e00e88d7d6d580_1,0,[],[]
IE_f3a6e12be3f66a75466e7be371fdbee49f4ad9c0afbc5dab703b206c59ad6cae_1,1,['Ringville National School'],"['Ballinlaw', 'Co. Kilkenny', 'Co. KilkennyTenders', 'Slieverue']"
IE_ef62966ee9ac8e175a09e9707d5147f1b87dbd2d9abeff03081186bcdbde8d29_1,1,"['The Irish Government', 'EirGrid Group']","['Northern Ireland', 'UK', 'Ireland']"
IE_9eff81683cd7f15267d46b6f3dc4e73a3a4b11dba1bcd20b85730239ba179239_1,0,"['Whitemoss Horticulture', 'Bord na Mona Energy']",[]
IE_dba06005bc55ef8c8da2caa4f12e0fb1fb05cdab025a43f3fd12ccf2fdffb316_1,1,['Rivers Trust'],"['the Feale Catchment', 'the Upper Catchment', 'North Kerry', 'North Cork', 'West Limerick', 'the River Feale', 'River Feale']"
IE_ed66609372e6a2a94702be9cd5e4e840e09dc2ed267fb9135fac56b42bddd11c_1,0,[],[]
IE_5948127d168cb030bdc394e83d277be551f58b7e64ced4157419e4ae7adfb6c3_1,0,"['WIT', 'the Academic Personal Assistant']",[]
IE_bfc44a2746e614893a38c3fa5a977fe6e4a218fe477fc5ec723ce64fe593ed0e_1,0,[],[]
IE_cdd7d0390af5c27a1a099601a21f383cdd54772d16ed0a944971212c165fe5ad_1,0,"['ITT', 'The Marine Institute', 'INDBON', 'the Irish Marine Data Buoy Observation Network']",[]
IE_2386ce6a657dd6234a5d0f9ffcbc2dda40c2f04abe8758dc14d9853fad4fc866_1,0,[],[]
IE_686674e14252b2a06a47c1fcfc242ee621c851b3aa527250ab3887d553602e46_1,0,"['IDA Ballybrit', 'IDA Ballybrit&Parkmore', 'Parkmore Foul and Surface Water Sewerage Network']",[]
IE_7dc1c811bb8c6b633d404185679b767bbb910d70183435679527cd270d97ac04_1,1,"['HRI Racecourses Ltd.', 'a Catering Service', 'Tote Ireland Ltd', 'Tipperary Racecourse', 'Navan Racecourse', 'Irish Thoroughbred Marketing Ltd', 'ITM', 'ITT', 'Horse Racing Ireland', 'HRI', 'the Contracting Authority', 'Mallow']",['Ireland']
IE_2e7c4daebcaf6ee99e5cbf486dcb70231e4d8273ed2e81a893424f6add007647_1,0,[],[]
IE_5e22840b12bfb96ee0b28a4d3e19050c13d253697f163149b9625f4e9e0c144b_1,0,['South Dublin County Council Libraries'],[]
IE_34af9283215c4f5eb4e3c04c9b9910618d5e136a797fc9651fc4ae495d0d51bc_1,1,[],"['the Boyounagh Ballyedmond Group Water Scheme', 'County', 'Glenamaddy Village', 'North County Galway']"
IE_45ac9017f6821c51ac75821d350db929b30c7295990fa1dde9d278cc27c7e11a_1,1,['Foxford National School'],"['Foxford Co. Mayo', 'Co. Mayo']"
IE_bb3f6e2234fc3d7f254bc2a2429bc63bf70fa44d6b785c2d105d2666339ce9e7_1,1,['Bray School Project'],"['Bray', 'Co. WicklowTenders']"
IE_2926d4dc02716f338177cc3d05ce894539a8c67c5ac54a4a0cfd3c6b744104d8_1,0,"['EirGrid', 'Oracle']",[]
IE_f530d9699a8b591e141e9b9e9a76291447971d0ad0ae516d6ccf246a0126e963_1,1,"['Kerry Education and Training Board', 'Tender']","['Co. Kerry', 'Tralee']"
IE_41b8eec2694999e528954ed73b5158f9ccef5e8aca7c44ebcad0ca94815cc512_1,0,['The Mater Hospital'],[]
IE_c2ed1bf1b24b7b8296b0a3751cabc86b0df9b3ba1995f297b66eacf94dc8a526_1,0,[],[]
IE_27d5785c767e5657766c0dc582654bdf51b5f2b72a4bae95d94eafc0e6d9c9b2_1,0,[],[]
IE_132fa78a2cbe504709706a8814acd5cc5c6d77d108147953f98599c84de10543_1,0,"['An Post’s', 'Post']",[]
IE_beb372403e94b2973d5dc02ed16f4c59379fbe0b5ff1acc079c013d786473fa8_1,1,['Donegal National Roads Office'],['Co. Donegal']
IE_1e5a1c27214b2fcde6ccd76d8e89c971fe60b886aca21512d3785666d90da72e_1,1,[],"['County Galway', 'Connemara Gaeltacht']"
IE_0a6369e59b6d1594c5f6a00301d09fb2625aca2ae1881808aab7c0a20c34dd6e_1,0,['CCPC'],[]
IE_ab4c7c8e24e1c348d367d9710c560e71870af54eb5c82f299e742d6c3ce573a6_1,0,[],['Sliabh Blooms Nature Reserve']
IE_bc9149945701bf9fa1dd4de43c32a8d96452fe6ab02ba64cd006c9d6e365cc0a_1,0,['Customs & Border Protection'],[]
IE_d1e0d5461f67177cd5b9fbc48a1c6403115ac06734fdc2ca264c68cf3dbed805_1,0,"['SVUH', ""St. Vincent's University Hospital""]",[]
IE_201253587be015f86804ffeea1309f056175fd35fb2cb7b7fa21023874a92198_1,1,[],"['U.K.Services', 'Ireland']"
IE_3c7a593cc023734788d430dc5983e3e58a0d3a6f4fb46ae02c4f7a33ef79030d_1,0,['The Department of the Taoiseach'],[]
IE_feb19a7812d0f44f7217903d254ab000e39d4679a8bb1e92a24b1d78e5b39ef8_1,1,['Tarbert Pier Remedial Works'],['Kerry County']
EU_409107c564af608363a2b94ddf445c2602c6b55514746144e33980bc41db4c33_1,1,['Tipperary ETB'],['County Tipperary']
IE_61cb00d12bad921dca512e81fc2c7240856a73302721a1df0c7b9f82814e7f1a_1,0,[],[]
IE_0bbab5e971e342940915c263fbae18b9d3cf39cb4c9b8b32ffa80416579e9016_1,0,['St. Brigid’s GAA Club'],[]
IE_f473d7940c5a58d712723e1ff9b2cb28e91997112df8dfaa3771f2b474378067_1,0,[],[]
IE_1dcf22292581648096d743640be0409fd591ee3b952284e15bb0b2fc3f339d8b_1,1,"['The Contracting Authority', 'the Contracting Authority']",['the Curragh Plains']
IE_964ba75144231175678138f00e0ee88db253198a5c27d1b67516961ef4e77b9d_1,1,"['BT Ireland', 'Cisco', 'BT Communications Ireland Limited', 'the National Treasury Management Agency', 'NTMA']",['Dublin']
IE_f91fc798484be6339a019079e0d6290df3d657483a2804acbfc16db3b6dcf63c_1,0,['The Irish Naval Service'],[]
IE_da5aeab769c44626a7f3649b92ab513a014a6cb02f980bfb8386e16bfb04e773_1,0,['Shannon Heritage'],[]
IE_c0c75b89ef7c835769cfe9e99d999ab979df4f3a9e4a08c01429d1c1d037ee7e_1,1,"['a Training and Mentoring Audio Production Initiative', 'St Joseph’s Hall Sports Committee']",['Offaly']
IE_545b47ff90eaebd569b637de96aba2ac20b0c9711cbe40199e18d5d754575d27_1,0,[],['the Regional Centre of Athlone']
IE_4851e7a0fcd0de9b8ed4d008e6d2595e8fc51f1a5a7109db80b8e13f8755f8c0_1,0,"['Galway University Hospital', 'University Hospital', 'Merlin Park Hospital', 'Central Food Production Facility', 'University Hospital Galway', 'HSE']",[]
IE_6b06f269805716cf9dcfed8985e213bf747a1786f9453ba6e4cdbe4d2c600099_1,0,[],[]
IE_e81a14b7969fe36c8aebfcb4a81804b9d0c3fc6c2a881154918f3189ac5095d3_1,1,"['City Arts Office', 'Children’s Art in Libraries', 'Dublin City Council', 'Dublin City Public Libraries']","['Ballyfermot', 'Cabra']"
IE_ce15f5dd6d198723049467c97ce7ee3d9eadaef11cb04fc2f905df10ea7de482_1,0,"['Iarnród Éireann', 'IÉ']",[]
IE_efb2f933fd455e69efe1b564e7778f53aa0e52f568b2893960ed8f69d46fad70_1,0,[],[]
IE_e66176b2ff401a0a160c15f7c5c5c14f26c84c029b7583a4c3b03869a937b7ae_1,0,[],[]
IE_c64bd6e05ce1ae69531a79a6b10b4c344f4e596a5fcfbec2741513f1f8500790_1,0,['COUNTY CARLOW CHAMBER Services'],['NETHERLANDS']
IE_b52e413fbdf01f153383a72198449165cb9747393fe1eb1a043390839b7d5614_1,1,"['The Contracting Authority', 'Horse Racing Ireland', 'Weighroom', 'HRI', 'Leopardstown Club Ltd.']","['Sandyford', 'Dublin']"
IE_5d0a6b1b6290e682fc4c576664a844ad06221b738f39d54bc27ed8bff23ea396_1,0,[],[]
IE_b932db30b4d617ba6150cdd9aced8542054b2bb0c61980ffc9733593b77ad03a_1,1,[],['Carlow']
EU_b360c78e06d4e067399fc0be212e91165075d9aa008ed5a2ceb5c7aa7b8f26c1_1,0,['The Irish Coast Guard'],[]
IE_42516ef5fb552955ff739b7a1fe6f488c9948a0a6b2f4a66adc66d7f31f68211_1,0,['Council'],[]
IE_74569d56f998f362a484572761809659f15d968b51f691c1cc6d9a5a2489e610_1,0,"['Units', 'Medite Smartply', 'Shop']",[]
IE_2d982725eadcf2d75f698f9effda99eb76965d801bac91879fd63238f904d734_1,1,['The Contracting Authority'],['Ireland']
IE_3b77ec30c8b2dcdfc77320f9a11df4591b17d4cd725479aca2556a73de873792_1,0,"['the National Trails Register', 'GeoHive', 'a National Base Registry of Sports & Recreation Amenities']",[]
IE_23eb6ed999d32fe36dd04bd014730f397e83a7133dd8371d2a2b4ad0bef8c752_1,0,[],[]
IE_b46b1715341410683aa10fb2876f0bad9176d51e3951dc50d4d758a4106fb370_1,0,[],[]
IE_eb56937043fe2e499288b4015c4bf0046989e59996c11b5bd81f7996c8bcf3fa_1,0,[],[]
